neighbor_0_id,neighbor_1_id,neighbor_2_id,neighbor_3_id,neighbor_4_id,neighbor_5_id,neighbor_6_id,neighbor_7_id,neighbor_8_id,neighbor_9_id,neighbor_0_dist,neighbor_1_dist,neighbor_2_dist,neighbor_3_dist,neighbor_4_dist,neighbor_5_dist,neighbor_6_dist,neighbor_7_dist,neighbor_8_dist,neighbor_9_dist
324234,62495,789706,165488,587309,2913,852024,186863,89344,389316,1.2645914937436942e-07,2.7164403972879114e-06,3.2767149178436483e-06,3.750818103775977e-06,7.327152477087928e-06,7.3838257972358434e-06,8.167413119264388e-06,8.800347843784806e-06,9.353083982976962e-06,1.0917480151362291e-05
758072,549872,688841,704284,882887,623559,164307,850489,77735,563283,6.376383078876557e-06,6.610668617068605e-06,6.728048893567262e-06,7.2639378954075795e-06,8.835686483910088e-06,9.418588455267773e-06,9.714608120381385e-06,1.257098031592907e-05,1.3135345642734109e-05,1.3243059580392291e-05
618009,540951,538037,593062,440375,184457,964543,991476,524277,9274,1.1246072187942602e-06,1.9032800295804009e-06,5.315403078576253e-06,6.205674836223807e-06,1.203749729683512e-05,1.2150334535276919e-05,1.2290663289227233e-05,1.5050393002979945e-05,1.6059935782686274e-05,1.7570180283588144e-05
102094,7755,854872,624023,283605,171625,962090,619787,790294,168179,7.859425704692669e-07,7.980935192719585e-07,2.5851421658895646e-06,6.919349322287438e-06,7.583586363990591e-06,8.158348724474074e-06,1.0465436394047067e-05,1.2316580305427038e-05,1.3718050183908481e-05,1.3923560162498738e-05
700618,832427,742376,194509,849291,533503,277290,460505,208803,496746,1.1696445783027087e-06,2.604872621603249e-06,3.2335070100364405e-06,3.7093603993954005e-06,3.815316784172573e-06,4.941507138589429e-06,6.430736694373884e-06,9.31088455580209e-06,1.0102485328622457e-05,1.103822115933184e-05
96061,82850,193017,564215,61236,166731,307172,276330,85908,254857,5.212260512088562e-07,1.277445348613071e-06,5.469783032840958e-06,5.753852021950223e-06,6.363622128802149e-06,6.500669734621489e-06,7.627593140546729e-06,8.715786096513689e-06,9.684326970238466e-06,1.2135556175851825e-05
704925,491505,874131,656155,652280,325757,308219,499238,268882,421772,5.712669745472354e-06,8.13171057534312e-06,8.900392814426006e-06,1.1550589952391555e-05,1.2753807198229161e-05,1.530948655892317e-05,2.0104670641729605e-05,3.0302652314517786e-05,3.3020917431181296e-05,3.414586951988596e-05
600935,49796,676667,184617,59697,172590,536758,375977,568287,925378,3.1781857534607383e-07,1.5133254265276008e-06,2.4556594183655633e-06,2.5766762578038893e-06,3.662791236314078e-06,3.930286200604094e-06,4.24605630722219e-06,5.3266396720097475e-06,8.052420491622136e-06,8.489425140534301e-06
139092,297936,888367,919160,722573,338973,40936,720219,639471,634307,9.133196396948762e-07,1.2004754732508616e-06,1.4172885188790119e-06,7.17707473418816e-06,1.0759701153606471e-05,1.2734530036806468e-05,1.4646762880543562e-05,1.5632189099834548e-05,1.5816752236164078e-05,1.8899266722605113e-05
726323,305999,477043,173273,25010,245413,237712,847504,848946,196367,2.5169716247885887e-06,4.676376134993276e-06,6.435267541848866e-06,6.4367016144872835e-06,6.918010682754883e-06,9.196670844091592e-06,1.7673892123482027e-05,1.9777384875685478e-05,2.8128887294864846e-05,2.9304557122356023e-05
705535,764893,606559,879940,727473,744290,584164,549013,700355,469805,5.07129851334831e-07,1.6629991728134286e-06,1.759746040108645e-06,4.403713095957329e-06,5.244498747503101e-06,6.305527910921427e-06,6.354206622427583e-06,6.726897455733294e-06,6.757508250965216e-06,6.771200860455906e-06
305470,854191,300586,753035,11196,17965,400987,203768,259510,853465,5.4161350503401096e-06,6.383271598853213e-06,7.942656726989128e-06,9.329361389975865e-06,1.2980786620264695e-05,1.3791564936194156e-05,1.927522214095756e-05,2.034977928266901e-05,2.0641394751996778e-05,2.4693804712261347e-05
851144,124271,590375,65378,48709,91218,725667,165230,992589,952647,4.756172099718015e-06,1.7925960172804345e-05,2.12588710476469e-05,2.7633053547027053e-05,3.2440964170654674e-05,3.492052427944703e-05,4.4113619518171276e-05,4.54529254982905e-05,4.626931358375774e-05,4.6290995513342814e-05
11336,279173,809439,344770,565124,494877,123115,575007,952122,717823,1.1725993986910765e-07,2.300348618033965e-06,4.203754521592273e-06,4.826474990005103e-06,6.817531680858302e-06,7.458831202011851e-06,9.955003515638161e-06,1.1486147229344823e-05,1.2402916365172878e-05,1.2557225148257523e-05
630633,82936,803787,148446,366482,540930,424778,352607,779098,116746,5.281491951558692e-07,1.6904171915577137e-06,2.1207992734195713e-06,4.923020009650614e-06,5.031063528115887e-06,5.225026136312927e-06,6.31318454935581e-06,6.991187068039473e-06,7.739033972997689e-06,8.526646233075752e-06
178507,492282,423393,600609,513523,539247,510088,323625,195652,7874,2.2842417723989428e-06,2.3518875739148015e-06,3.364539081784912e-06,4.1869344369338535e-06,6.2157978756305354e-06,9.05086686042722e-06,1.1085878436345453e-05,1.321737678161572e-05,1.4831768319845118e-05,1.5077329892254632e-05
868223,599474,226789,197213,495626,686483,84966,536857,544781,927096,4.077362256715844e-07,3.914470822818927e-06,5.134545225327081e-06,5.5129653768748454e-06,5.594608608161522e-06,6.5902705345122214e-06,9.72358925843686e-06,1.2394633015611056e-05,1.5587358717539246e-05,1.982136451628147e-05
894516,391530,415456,45406,110480,917931,916139,976830,154654,822091,4.418457844046486e-07,1.1933034658184738e-06,2.5230448589264043e-06,4.184374269411428e-06,4.629647628928701e-06,4.970867205744689e-06,5.41647812812851e-06,8.764634664037985e-06,9.87739592928083e-06,1.1791851024067768e-05
601821,606715,461630,768738,934163,268466,858917,814694,179316,235502,3.15780149695577e-07,1.2413141001754724e-06,2.557469967356951e-06,3.6941737661111418e-06,4.327290877070844e-06,4.418759277591278e-06,6.159592536247871e-06,7.85899118749267e-06,1.0531948815395431e-05,1.1271515818145339e-05
586526,267050,713518,698752,371789,813803,106270,368406,129812,239606,2.1862781451886804e-07,3.7155301073621416e-06,4.384750234343038e-06,8.223145638641682e-06,9.089824764663135e-06,1.0780286938238959e-05,1.1401787924469886e-05,1.3991182398198632e-05,1.8944475443261055e-05,1.9419161873424073e-05
890872,936600,680740,682483,904295,66324,261632,157827,690991,231078,2.714315498808517e-06,6.147259777544711e-06,6.983466408927441e-06,8.376789255803985e-06,8.724524653502819e-06,1.0680623842018733e-05,1.685904043946529e-05,2.276531304878926e-05,2.3301150801069426e-05,2.3600837967818755e-05
634778,392302,777910,462522,259902,497122,217208,880626,266688,234300,1.9598559130029614e-06,3.660282549944327e-06,4.474485796768235e-06,5.980986817477607e-06,7.519345755047091e-06,7.799555678311698e-06,7.978786182971653e-06,9.319612759628448e-06,9.556230063711979e-06,1.0628246867705471e-05
743306,274644,462799,807041,990564,267256,566928,26641,335671,215735,2.0677894208009917e-06,2.5970031696243012e-06,4.124097857216569e-06,1.0569583614561395e-05,1.0809827037383535e-05,1.1316588688248252e-05,1.2587238434114134e-05,1.3436613947259701e-05,1.4033031013327424e-05,1.4869917777882158e-05
849864,371960,445266,28982,733681,481560,186997,134701,898991,868379,1.7096399929084072e-06,2.7345789009869392e-06,4.21207752132613e-06,4.349293645011798e-06,4.953574157640084e-06,6.483331916440349e-06,6.871883192371975e-06,7.577683316384309e-06,8.424145037100317e-06,9.380495312738546e-06
438264,479671,237888,247942,730859,256362,562322,469905,686158,278714,3.2817695977405137e-06,6.132563931560142e-06,1.1368279849932605e-05,1.1667378724489197e-05,1.4285890039822391e-05,1.7058315921025802e-05,1.945220445898066e-05,2.0016000192080163e-05,2.535871755016128e-05,2.6315095552287282e-05
100653,311430,814256,949734,520838,384612,661878,120976,597626,644399,4.760845334628172e-07,7.642471434587961e-07,3.1740268943147854e-06,5.761442651963655e-06,9.034514157013618e-06,9.759221669902729e-06,1.0412580997209986e-05,1.087481501893528e-05,1.1174752856835113e-05,1.200068286355549e-05
80335,329745,413464,579214,806664,361030,503870,703174,98826,408035,2.5517896595772527e-07,3.7876799099390013e-06,4.540473429459624e-06,5.071521887667352e-06,8.779637296618681e-06,1.2944041802187556e-05,1.4796321815557789e-05,1.629343856301979e-05,1.8317805306367063e-05,2.1181117852431264e-05
720178,285458,182999,692792,829580,957749,744978,844239,892503,55518,1.1093539338258296e-06,1.6310232701099991e-06,4.904769806524101e-06,6.038510228068006e-06,1.0669646330341287e-05,1.0706841341967532e-05,1.6657718470924898e-05,1.7956569768773356e-05,1.9990450346507593e-05,2.07419013313892e-05
838778,336699,151704,674949,692499,503633,534236,143116,359995,999096,4.478588374490222e-06,4.68396691599704e-06,5.3399778265905695e-06,7.65578392547539e-06,9.054817559306372e-06,1.0838077936337065e-05,1.4997853682308104e-05,2.4051149965287344e-05,2.813441669780037e-05,2.925804833420198e-05
