neighbor_0_id,neighbor_1_id,neighbor_2_id,neighbor_3_id,neighbor_4_id,neighbor_5_id,neighbor_6_id,neighbor_7_id,neighbor_8_id,neighbor_9_id,neighbor_0_dist,neighbor_1_dist,neighbor_2_dist,neighbor_3_dist,neighbor_4_dist,neighbor_5_dist,neighbor_6_dist,neighbor_7_dist,neighbor_8_dist,neighbor_9_dist
425585,413449,794004,195129,471432,816802,56562,875891,554997,578346,12.731057782219452,17.52938019671601,20.430260239358443,20.68328606962008,21.583570865018594,22.15961500453495,22.560360280742337,22.947575890429157,23.44858439842918,24.8305871719332
605471,203382,791620,60104,957503,78045,422707,683990,301550,679909,6.480892540050681,9.568406339682648,14.070784804589964,21.54313898733136,21.672050113602644,23.422543057418377,23.811628106626948,24.025674744633914,24.100526554953618,24.121752401227173
634298,250189,520601,255632,445363,516838,385302,208058,401535,522635,13.279600080401504,19.58116953119955,21.774966833276498,21.84670984188489,22.476349681711515,24.211289466564278,24.599858487459095,25.044315193286522,25.230262319920477,26.5833856104218
627061,133609,294253,980694,929032,63827,79770,281010,954688,54003,14.35050543134302,16.647637170501856,17.393847428659598,18.60982544112155,20.552865129709073,20.89697627697037,21.158650162744696,22.15398875598389,22.39862212716523,23.254425710977593
258018,805679,346886,785906,434450,915133,673572,559426,950797,71649,12.719459154046461,18.13911294380013,18.772880802867785,19.327716039173982,20.043310124462536,22.487428360000514,22.9778388666534,24.5279651448991,25.320918716819484,25.55892237171955
1774,497444,983932,673759,434967,594741,691186,783108,82632,480964,14.67735114695803,15.359656429809409,19.561302666886846,20.134412083065673,21.680455019116383,23.48669874193047,24.195887602141433,25.410870565612655,26.4033961278525,27.024846416664815
801722,800685,603526,101804,888884,663195,69388,634930,631447,250355,17.111485025326935,17.445443284792745,17.61379205088923,20.082699980823932,21.101485616273305,23.22548333319175,24.37099709759042,25.172745116546484,25.624404448487294,26.617760485769804
228994,852103,81256,450776,273889,514196,85789,815569,425339,522721,15.754764851048897,17.589078177126254,20.646709954557316,21.884744337482005,23.40145395231545,25.15144614911927,26.032264238810857,26.314501216224663,27.029673555537478,27.029692681274433
278139,744203,716694,700443,885785,385603,493761,817095,739837,893559,14.06211714562819,15.190027996022929,17.81080472953953,19.25646228337451,23.67110500015793,23.971652873009642,25.116322903886175,27.663795928282937,27.84189308204908,28.28337415389667
382772,576841,141126,736033,949762,869690,58430,808649,928226,336960,10.498330134606794,12.2502196903921,18.949608710282074,21.04391734691368,21.368879320428633,23.069850585038214,23.2623164218043,23.601192082153897,23.900095344308326,24.32377233607538
704552,291470,147623,581390,513754,774150,810378,391266,276680,187466,18.558702854739526,20.428343247118953,21.29851420644855,22.282836803419332,23.601523293872923,24.04161108575001,24.704786871192177,27.00170183663252,28.29560483983419,28.96583268427624
